Date,1D,1W,1M,2M,3M,1Y,2Y,3Y,4Y,5Y,6M,7Y,10Y,12Y,15Y
3,0.142303883,0.074501952,0.075584732,0.047521507,0.035737194,0.024894927,0.005292242,-0.019872888,0.003603463,-0.012495781,0.018602829,0.002694175,0.002191069,0.002538145,0.002287405
1,0.0158113,0.003513623,0.005136339,0.000838402,0.000676294,7.75E-05,-6.39E-05,-0.024217048,1.85E-04,-0.032147882,1.56E-04,0.000527604,0.000444085,0.000531693,0.000484107
1,0,2.71E-04,-0.002179413,-0.000336457,2.57E-04,-0.015092862,-0.016001953,0.008063226,-0.080072026,-0.015834988,-0.000630441,0.000755753,-0.08231262,0.003701607,0.003403632
1,-0.0158113,-0.026317895,-0.061186439,-0.037879906,-0.030075809,0.006754827,-0.004546963,0.01286849,0.037201313,0.037202859,-0.014970295,-0.043962009,0.040175855,-0.003288111,-0.003017907
1,-3.48E-06,-1.26E-06,3.06E-04,-0.000866429,0.000332662,-1.97E-04,-0.007667192,0.031324118,-1.95E-04,0.0402695,-0.000326436,-0.000661764,-0.000516062,-0.00068388,-0.000637806
3,3.48E-06,0.022805534,0.058575065,0.038580847,0.031225655,-0.01514103,0.019975953,-0.020321821,0.027002053,0.018859599,0.015764112,0.059189031,0.099922225,-0.003286837,-0.002968711
1,0,0,0.003554327,-0.000336457,-0.000614051,0.016045428,1.83E-04,0.015860906,0.00769643,-0.00838292,2.89E-06,-0.008528011,1.83E-04,2.16E-04,1.99E-04
1,0.0158113,0.003513623,-0.001249337,1.65E-04,-2.97E-04,-0.007777122,-5.00E-05,-0.039773509,-0.047597579,-0.088168592,-0.000472308,-0.055204283,-0.08887089,0.006429018,0.005869804
1,-0.0158113,-0.026539244,-0.061800025,-0.038196915,-0.030709789,-0.00795001,-0.004824551,-0.01890963,-0.034617257,-0.002186797,-0.014969375,-0.010021773,-0.026662605,-0.000685032,-0.000663566
1,-3.48E-06,-1.26E-06,3.06E-04,-0.000865813,-2.70E-04,-1.96E-04,-9.83E-05,0.00380027,-0.007895119,-0.023984817,-0.000325335,0.008475963,-0.016039638,0.000601193,0.000524865
3,3.48E-06,0.022756345,0.058536713,0.038560782,0.029475207,0.008375112,-0.0191107,-0.024128653,-0.036995012,-0.045669431,0.015771512,-0.029201051,-0.088387526,0.007400672,0.006698991
1,0.0158113,0.003513623,0.005136339,0.000838402,0.000676294,0.015178243,-0.007593021,-0.008381152,0.007750316,0.008449732,1.56E-04,-1.37E-04,-9.08E-05,-7.91E-05,-6.83E-05
1,-0.047433909,-0.010270332,-0.005054196,-0.001842296,-0.000730948,6.36E-06,-0.007696019,0.008220142,0.008230846,-0.016301829,-0.001098357,-0.097936637,0.00225946,0.0028341,0.002624966
1,0.047433909,-0.010027462,-0.056451504,-0.035093651,-0.0284288,-0.008205813,0.019224049,-0.019359603,-0.002478002,-0.010297306,-0.014227375,0.022783227,-0.002188391,-0.002707757,-0.00244642
1,-0.031625898,-0.011500328,-0.003413903,-0.00276864,-0.001608277,-0.00049193,-0.008602961,1.77E-05,-2.74E-04,-0.032505337,-0.0015399,-0.048772349,0.001430102,0.001654852,0.001487365
3,0.031625898,0.032068658,0.061423405,0.040041044,0.030482886,0.001141627,0.012903089,0.019468445,-0.013338965,-0.013523215,0.016234741,0.002280758,0.001875006,0.002344984,0.002177197
1,-0.158113102,-0.034054094,-0.011322962,-0.003292431,-0.002439805,-0.000778885,-2.13E-04,-0.024342954,-0.024015039,-0.02399073,-0.000930418,-0.032130148,0.001058085,0.001381337,0.001181715
1,0.142301802,0.03218829,0.014870791,0.004110306,0.003115293,0.000668853,-0.008050757,-3.38E-05,2.20E-04,-0.016232547,0.00125796,-0.023581073,0.00073713,0.000841311,0.00096033
1,-0.110679165,-0.063129494,-0.071276622,-0.044335022,-0.033822036,-0.009152561,0.011318361,0.012315889,-0.0031801,0.037660732,-0.017834399,0.04590946,-0.00333928,-0.004144952,-0.003843363
71,0.126486825,0.045995208,0.014763593,0.006698295,0.005034836,0.000928344,0.039414123,0.071644088,0.071548474,0.039640058,0.002463879,0.031115807,-0.001671855,-0.002240252,-0.002036093
3,-0.01580766,0.017404825,0.058615365,0.037973351,0.029126936,0.055448793,0.012678479,-0.028597754,0.002822013,-0.005914477,0.015370608,0.010613107,0.00158345,0.002033591,0.001876711
1,0,0,-0.002102336,-0.000336624,-0.000339736,0.007864679,0.007829319,0.007648275,-0.015845203,-0.015937595,2.78E-07,2.52E-04,1.92E-04,2.43E-04,1.98E-04
1,0.0158113,0.003243083,-0.000924565,1.57E-04,3.98E-06,0.015703697,-0.023592163,-0.015236211,-0.040315777,-0.056107097,1.55E-04,-0.064520394,-0.08852876,0.00618391,0.005682717
1,-0.0158113,-0.026617498,-0.058010969,-0.038538254,-0.029831166,-0.016395047,-0.004511457,0.004391012,-0.010825824,0.005817854,-0.016065632,-0.017747543,-0.001378222,-0.001734718,-0.00167276
1,0.01580766,0.00552689,0.00180659,-0.000561646,-2.90E-04,0.007780968,0.039531728,-0.007889491,0.023876623,0.040207662,0.000539627,0.031789087,-0.001225958,-0.001684738,-0.001524389
3,-0.01580766,0.017011318,0.058903465,0.037932548,0.029098024,0.008641313,0.004698917,0.018623418,0.002795055,-0.013830013,0.015370671,-0.006453621,0.001913039,0.002472294,0.002274003
1,0.0158113,0.002702011,-0.000844445,-0.003239368,-0.002405064,7.84E-05,-5.63E-05,0.01652994,0.015815502,-1.32E-04,1.56E-04,-1.24E-04,-1.10E-04,-1.46E-04,-1.55E-04
1,0.0158113,0.004325234,-0.00056976,0.007623413,0.003432248,-2.86E-05,-1.47E-04,0.015485772,0.016376244,0.056259753,1.54E-04,0.05640709,0.0312669,-0.00365694,-0.003221668
1,-0.0316226,-0.030028274,-0.058987891,-0.039800971,-0.029835151,-0.039941189,-0.004369768,-0.011202634,-0.010835105,-0.010472148,-0.015666366,-0.010256465,-0.001342324,-0.001642177,-0.00158525
1,0.031618779,0.011276391,0.003305617,0.000409559,0.000382759,0.000429592,5.72E-05,3.32E-05,8.76E-06,0.023684546,2.97E-04,-0.008069627,7.46E-06,-9.36E-05,-8.70E-05
3,-0.01580748,0.014967724,0.057999983,0.036119867,0.029108668,0.008392827,0.004659151,0.003369499,0.002924051,-0.005212945,0.015213465,0.009919866,0.00155364,0.001973283,0.00182304
1,-0.0158113,-0.002947954,-0.002023557,-0.000439253,0.000335752,0.015337603,-1.86E-04,0.039765711,-3.06E-04,0.056292179,-1.55E-04,-0.000942697,-0.000682312,-0.000877108,-0.000815014
1,-0.031622609,-0.007027245,-0.004127196,-0.000651584,-0.001027184,0.015471908,0.015159267,0.031490789,0.095242396,0.047092541,-3.10E-04,0.129091188,-0.003975053,-0.005027965,-0.004435104
1,0.047433909,-0.00558666,-0.053039887,-0.035795146,-0.027801597,-0.023548922,0.011860451,-0.011512082,-0.01872438,-0.010147951,-0.015354072,-0.001809639,0.163740954,-0.00785457,-0.007230557
1,-0.047437036,-0.021941049,-0.005729332,-0.004380972,-0.002974388,-0.016283747,-2.68E-04,-0.063495269,-0.031658011,-0.016036938,-0.000645263,0.000628923,0.000509408,0.000626615,0.000569008
3,0.015814434,0.0307462,0.063112965,0.040333596,0.03077997,-0.01504248,-0.042692788,0.00384249,0.00324062,-0.077491741,0.01615434,0.00338863,0.002704247,0.003290505,0.003009442
1,-0.015811306,-0.003513623,-0.002403938,-0.00082007,-3.98E-06,-1.26E-04,-1.16E-04,-0.007657484,1.59E-05,-0.024323854,0.031183596,2.58E-04,2.74E-04,0.000340792,2.87E-04
1,0.079056505,0.017863242,0.003178118,0.002201986,0.002398094,0.008334654,-4.49E-05,0.007732,2.91E-05,0.008454583,0.00077546,-0.032624374,0.000641844,0.000747395,0.00078655
1,-0.047433896,-0.04246241,-0.086729886,-0.063494665,-0.046411589,-0.012795518,-0.00679472,-0.020961429,-0.004253115,-0.012188477,-0.024205958,-0.002960534,-0.002476933,-0.003026439,-0.002854983
1,-0.031627299,-0.012956693,0.004190037,0.001379711,-0.001006578,-0.000690894,-0.000347205,0.007982889,-0.047922803,2.30E-04,-0.008838139,-0.105655178,0.002527868,0.003086541,0.002848558
8872,4.68E-06,0.037850993,0.081517798,0.060249425,0.045699545,0.013027193,0.00721713,0.005228013,0.004338645,0.003854459,0.024393683,0.003132258,0.002643885,0.00332547,0.002979356
1,0,0,-0.002156066,-0.001020967,0.001225841,0.007552354,-7.56E-05,-0.031880521,-0.048220272,-0.055539304,-0.000628888,-0.055975268,-0.180040402,0.009361553,0.008416478
1,0,0,-0.001939808,-0.000707503,-2.99E-04,1.10E-04,0.015898376,0.023627492,-2.20E-04,0.048021277,0.000630865,0.047819678,0.048117653,-0.00394171,-0.00347565
1,0,-0.027305224,-0.058460904,-0.041698407,-0.03107218,0.015476478,-0.00453919,0.043998888,0.124891481,0.100979286,-0.016054321,0.126114998,0.159117403,-0.014066216,-0.012766067
1,-3.13E-06,-2.23E-04,-3.08E-04,-0.000325636,-0.000977318,0.006958282,0.02319463,0.015643746,0.031587552,0.047766036,-2.87E-04,0.031438362,0.015517651,-0.002465473,-0.002259672
3,0.047437036,0.037773445,0.064919973,0.044585433,0.031474646,0.009461661,0.044575428,0.091007088,0.050116241,0.082307573,0.016807278,0.122957596,0.072556813,-0.005860029,-0.005179811
1,-0.047433909,-0.011081943,-0.004538178,-0.002526457,-0.001370911,0.007631218,0.015991575,0.039682483,0.088219903,0.071495888,-0.000468371,0.071462877,0.030075351,-0.861387526,-0.663458803
1,0.079056505,0.017568113,0.002852109,0.00154876,0.001718622,0.031886058,0.070930078,0.015637779,0.039276741,0.071988204,0.000779862,0.063766943,-0.002760033,-0.0027005,-0.002506867
1,-0.063245199,-0.038971733,-0.043761787,-0.043254519,-0.030844616,-0.024509356,-0.020665934,0.05942469,0.004156235,-0.019386305,-0.016560763,-0.0267966,-0.001358764,-0.001251067,-0.001327448
1,-0.015814434,-0.005287882,-0.003575107,-0.000353217,-0.000645234,-0.00851158,-0.016566202,-0.039866281,0.024448644,-0.008400243,-0.000558291,-0.008037273,0.000364,2.99E-04,2.90E-04
3,3.13E-06,0.027527709,0.049998276,0.043079595,0.030450704,0.025046264,0.005123766,0.020353007,-0.028739393,-0.000807769,0.016339764,-0.017137654,0.002429461,0.002359186,0.002306673
1,0.063245209,0.013759358,0.001553241,0.001019547,0.001035159,0.007861969,0.071646653,0.054899664,0.087702795,0.09163682,0.000623772,0.114921578,0.178623783,-0.009867559,-0.009452984
1,-0.063245209,-0.013759358,-0.004911248,-0.002411205,-0.001035159,0.007236439,-0.039759532,0.024073079,0.023554731,0.048137424,-0.000623772,-0.09025943,0.001505007,0.001368302,0.001395225
1,0,-0.027083877,-0.062536918,-0.042013174,-0.030138552,-0.023946835,-0.020540565,-0.011901691,0.004835138,-0.035340167,-0.016050912,-0.009998796,0.040100419,-0.002407021,-0.002432345
1,0.031619143,0.011719221,0.003921572,0.002333002,0.001033477,7.62E-05,0.023384844,-0.015883384,-0.008026933,0.024403796,0.000342193,0.146607882,0.029467925,-0.00454857,-0.004358871
3,-0.031619143,0.015905729,0.058615346,0.04107183,0.029105075,0.008772484,-0.022076996,0.004022778,0.003418308,-0.004953316,0.015709459,0.010584893,-0.023309756,0.002481208,0.002426504
1,0,2.71E-04,-0.001501016,-0.00034805,0.000339736,-0.039640611,-0.035805866,-0.063014052,-0.111227621,-0.152067399,8.54E-08,-0.201152669,0.007790948,0.007138149,0.006834216
1,0.031622609,0.007027245,-2.39E-05,0.000665413,0.000687448,1.36E-04,-0.031409519,-0.040039558,0.000399,0.000413246,3.12E-04,0.017109633,-0.158154664,0.0045254,0.004415393
1,-0.031622609,-0.034701384,-0.067934303,-0.042745883,-0.030500418,-0.000946856,0.018222087,-0.003863076,-0.003342714,-0.026733127,-0.016362826,0.02204216,-0.002279778,-0.002123574,-0.002212171
1,-3.13E-06,-1.14E-06,-0.003835084,-1.99E-07,-0.000644959,-0.0005522,3.92E-05,-0.01600386,-0.063919498,0.008447803,-2.88E-04,-0.07335969,0.002045134,0.001940405,0.001883519
3,3.13E-06,0.027675277,0.061097529,0.041709275,0.030122861,0.028733764,0.005025062,0.067939556,0.082780783,0.082218694,0.016337054,0.090895108,0.06461641,-0.003817935,-0.003596629
1,0,0,0.002831475,0.001043963,0.000674808,0.004091143,0.031358021,0.039345403,0.047929495,0.064203802,1.73E-06,0.031174571,0.039895665,-0.003080523,-0.002926191
1,-0.079056556,-0.017838661,-0.005948994,-0.004308195,-0.003091636,-0.015909972,-0.031595875,-0.063507396,-0.047893416,-0.071837351,-0.000781411,-0.023181263,-0.039908134,0.003036625,0.002974729
70,0.079056556,-0.010056827,-0.05892001,-0.034297757,-0.028059051,-0.016100544,0.003388039,0.003922894,0.012699309,0.021349134,-0.015269753,0.005279672,-0.002471946,-0.002209654,-0.002277567
1,-3.13E-06,-2.23E-04,-3.05E-04,-0.001548479,-0.000977017,-0.004394715,-0.015725915,4.68E-05,-0.063768695,-0.015943473,-2.88E-04,-0.015170553,0.000901452,0.000793166,0.000814274
3,3.13E-06,0.028117974,0.064495083,0.040166372,0.031113236,0.017041929,0.036361753,-0.004060089,0.091341015,0.04263033,0.016337402,0.008996345,0.017452636,2.41E-04,2.24E-04
1,0.063245209,0.025210689,0.003567293,0.000683087,0.000710684,-0.051005733,-0.063172489,-0.02347163,-0.095415862,-0.087689552,0.000572761,-0.103723488,0.004467973,0.004140686,0.003981368
1,-0.0158113,-0.004134425,-0.001054085,-0.001528209,-0.000687163,0.007804599,-3.42E-05,-0.00768239,0.055817218,-0.016401972,-1.56E-04,0.024526999,-0.000730866,-0.000721771,-0.00060101
1,0.0158113,-0.019812852,-0.059102248,-0.039856914,-0.028494756,-0.000473093,0.011385556,-0.003650106,-0.035098904,0.053977695,-0.01542314,0.01290554,-0.002699795,-0.002488418,-0.002545052
1,-0.01581494,-0.008147751,-0.001976869,-0.000353249,-0.00062356,0.007834012,-0.000337953,-2.14E-05,0.031887203,0.020236711,-0.000405989,-0.000540825,-0.000441486,-0.000474278,-0.000398096
3,3.64E-06,0.016613595,0.061403643,0.042224663,0.029797636,0.008557787,0.004913813,0.003691415,0.003268031,-0.009922462,0.015879279,0.002469274,0.001994553,0.001928774,0.001843421
1,-0.031622603,-0.069180298,-0.169687323,-0.114566018,-0.088871171,-0.025386806,-0.014655323,1.98E-04,0.002083852,-0.008951143,-0.046606606,-0.007048945,-0.005815071,-0.005479648,-0.005256834
1,-9.87E-06,0.00683304,-2.73E-04,-0.001986258,0.000317837,-0.000665353,-2.49E-04,-0.000367286,-8.66E-05,-1.34E-04,-0.001313272,-7.59E-05,-4.49E-05,-3.35E-05,-2.84E-06
1,1.65E-06,0.005985705,0.023979061,0.017820453,0.013987804,0.004265995,0.00246615,0.001897341,0.001644821,0.001477669,0.0077392,0.001162627,0.000959094,0.000903083,0.000865335
1,1.65E-06,0.006906329,0.025389497,0.018360415,0.01428225,0.004286796,0.002471722,0.001900036,0.0016465,0.001478826,0.007817637,0.001163212,0.000959388,0.000903301,0.000865496
3,4.93E-06,0.029004604,0.085996051,0.058578158,0.044709442,0.012980309,0.007445513,0.005714147,0.004947943,0.00444214,0.02392319,0.003492182,0.00287927,0.002710673,0.002597005
1,1.65E-06,0.013964451,0.032487176,0.020785689,0.015558156,0.004363624,0.002490189,0.001908191,0.001651224,0.001481865,0.008128088,0.001164389,0.000959761,0.000903504,0.000865598
1,0,-0.000541075,0.000324529,-0.000363213,0.00033966,-2.49E-04,5.95E-05,-9.11E-07,0.028113818,0.048608961,-1.02E-06,-0.000814169,0.04933009,0.853274946,0.656268621
1,0.047433902,-0.008041938,-0.057643129,-0.039198892,-0.028167422,-0.015961043,0.014966143,0.072161994,0.012076065,0.028573165,-0.015107146,0.160066861,0.009904892,-0.008069848,-0.00737255
1,0.01580729,0.005506632,0.001671665,0.000678201,-2.76E-04,-3.14E-06,-0.012146852,-0.0398308,0.000329864,-0.048338915,1.87E-04,0.000856101,0.000718802,0.00075062,0.000744248
3,4.02E-06,0.007089915,0.039515743,0.021973542,0.014986632,0.004231918,0.002807299,-0.077700903,-0.101826501,-0.077861158,0.008547738,-0.14315205,0.006413393,0.006949406,0.006318357
1,-0.031624415,-0.007760805,-0.00660516,-0.003750749,-0.004875834,-0.007651861,-0.007625301,-3.67E-05,-2.25E-05,-0.016151346,-0.000954473,-0.024496707,0.000811984,0.000811238,0.000863963
1,1.82E-06,0.011586127,0.028871032,0.0199558,0.014393078,0.004218605,0.002454149,0.001841758,0.001590319,0.001430943,0.007800545,0.001150895,0.000970146,0.001091172,0.000980138
73,-0.047433909,-0.038092035,-0.049093573,-0.040391229,-0.032643879,-0.02512182,-0.021511248,-0.035463553,-0.002884257,-0.026341805,-0.0158026,-0.034344479,-0.000776589,-0.000701807,-0.000786316
1,-0.079058915,-0.028748696,-0.011569183,-0.006011126,-0.003294123,-0.001026428,-0.01563585,-0.023582727,-1.52E-05,-0.032217829,-0.002015032,-0.032186797,-0.207298628,0.008760641,0.007980937
3,0.126492824,0.066299656,0.065569438,0.047778771,0.039822765,0.009634088,0.005425188,-0.012100942,0.003602302,-0.061621534,0.018084579,-0.062196088,0.004227171,0.004957221,0.00447609
1,-0.047433909,-0.010811407,-0.004537021,-0.003218712,-0.000669347,0.007947759,-2.90E-04,-1.35E-04,-0.128281863,0.000962702,-0.000387363,-0.014870604,0.001047207,0.001227125,0.001086306
1,0.031622609,0.006486173,-0.000348059,0.000330977,0.000937369,-0.023116892,-0.038994416,-0.031452769,0.000400465,-0.064192801,-3.79E-05,-0.064317727,0.002504568,0.00283563,0.002698748
1,0,-0.023296161,-0.056996715,-0.037645458,-0.030426462,-0.000678182,-0.005156166,-0.027258388,-0.034779365,-0.050240161,-0.015114425,-0.001240909,-0.001120382,-0.001201909,-0.001252869
1,0.01580766,0.005526893,0.001806587,-2.32E-04,0.000325847,0.007470267,-4.46E-05,0.023889196,-2.95E-04,0.015771034,-7.68E-05,-0.016819718,1.03E-04,6.26E-05,1.08E-04
3,-0.01580766,0.017474136,0.05884389,0.045708146,0.029156295,0.008298689,0.004755288,0.003404802,0.002983413,0.042504329,0.015461998,0.04267519,-0.107804202,0.004459744,0.004038659
1,-0.031622609,-0.006732113,-0.003305703,0.000341934,-0.000332937,1.60E-04,0.019436889,0.043305416,0.039955843,0.039797577,-2.33E-04,0.039876299,-0.001733532,-0.002097008,-0.001921261
1,0.031622609,0.007838856,3.05E-04,0.001340347,0.001909646,8.22E-05,-0.003722744,-0.003846775,-0.024228043,-0.040227669,-3.70E-05,-0.040155471,0.001530245,0.001749985,0.001745157
1,-0.015811303,-0.029173166,-0.059149006,-0.038864373,-0.03138485,-0.0005018,-0.01235481,-0.011272982,-0.00286941,-0.00253146,-0.015382912,-0.002118116,-0.001787326,-0.002044318,-0.002042547
1,-3.29E-06,-1.20E-06,-3.76E-07,-0.001213685,-1.36E-07,-0.008353466,-8.19E-05,-8.19E-05,2.29E-05,0.00852644,-0.000426193,0.007724287,-2.93E-04,-0.000409774,-0.000317018
3,3.29E-06,0.025660742,0.061902031,0.039576114,0.030151638,0.00098554,0.012459526,0.027679069,0.010815072,0.026149159,0.015926815,0.026409541,0.000838105,0.00105923,0.000960706
1,0.015811303,0.003784162,-0.000543203,0.000838402,0.000676297,7.87E-05,1.91E-05,-9.71E-05,1.32E-05,0.024518128,-4.65E-05,0.040385031,-0.001127055,-0.001373282,-0.001241536
1,0,0,-0.002209445,-0.000336457,2.65E-04,0.015613746,0.011302474,0.007738761,0.072096092,0.007487755,2.73E-04,0.007447885,0.099070687,-0.00447818,-0.00394724
1,0.0158113,-0.017723229,-0.055534994,-0.036976459,-0.029774878,-0.023692537,-0.027918677,-0.0272589,-0.058711894,-0.042424086,-0.015181403,-0.025904332,-0.000354694,-0.000381573,-0.000506606
1,-3.64E-06,2.20E-04,3.08E-04,-0.000858679,0.000332653,-1.79E-04,-0.0119001,-0.039507932,-0.015843109,-0.015463108,-0.000351671,-0.015124817,-0.06578928,0.003242546,0.002985121
3,-0.01580766,0.030242559,0.058555791,0.037498681,0.028497763,0.028049542,0.036015405,0.010899615,0.00271134,0.018310878,0.015405172,0.009623911,0.001301821,0.001612379,0.001463259
1,-0.031622609,-0.006959854,-0.003633517,-0.001340347,-0.001352592,-0.004560469,0.003711167,0.023919503,0.056018361,0.007166268,-0.000657071,0.015478005,-0.000864911,-0.000993037,-0.000892341
1,0,-0.002502029,-0.001937961,0.000336457,2.01E-05,-0.007824234,-0.026667984,-0.015406313,-0.03967755,-0.047307569,-0.000344046,-0.047709036,0.018782373,0.001700186,0.00151044
1,0,-0.002672858,-0.001733896,0.000336457,1.26E-05,4.17E-05,-0.016423706,-0.023953109,-0.016081333,-0.023963187,2.85E-04,-0.023999009,-0.01582165,0.001839769,0.001655797
1,0.031622609,-0.01339291,-0.0278922,-0.017115923,-0.013711585,-0.011586383,-0.002040744,-0.009586363,-0.033254528,-0.009228121,8.13E-05,-0.008583876,-0.000325582,-0.000425845,-0.000419059
72,-0.031622609,-0.048695487,-0.109875744,-0.07581457,-0.058775086,-0.024156642,-0.001682344,0.008914385,-0.014102693,0.002976133,-0.031308687,-0.004415191,-0.003714098,-0.004508915,-0.004045834
1,-0.110684398,-0.055342199,-0.021504127,-0.013548889,-0.008550979,0.004875271,-0.009320488,-0.001117552,0.014938761,0.027308099,-0.004509168,-0.000901195,-0.004733566,-0.000686818,-0.000457518
1,1.04E-06,0.011797708,0.027143331,0.01964424,0.015210707,0.004504696,0.002521812,0.001874601,0.001579431,0.001408709,0.008358115,0.001131507,0.026273436,2.17E-04,1.84E-04
1,1.04E-06,0.01376382,0.028694318,0.020230602,0.015527574,0.004524369,0.002526303,0.001876423,0.001580396,0.001409294,0.008437431,0.001131713,0.000941809,0.001129992,0.001010389
1,1.04E-06,0.016266143,0.030382161,0.020843619,0.015854449,0.004542928,0.002530173,0.001877824,0.001581044,0.001409626,0.008515514,0.001131725,0.000941717,0.001129999,0.001010348
3,0.12649258,0.071484687,0.074692398,0.046935777,0.035791734,0.009756053,0.013382098,0.020157667,0.027527943,0.014417491,0.018174119,0.042553439,-0.01261325,0.001362888,0.00113718
1,0.015811303,0.003513623,0.004546343,1.65E-04,2.15E-07,7.72E-05,-1.72E-04,-0.008286221,-0.007927479,-0.007679171,1.55E-04,-0.016061702,0.000557386,0.000687495,0.000595659
1,-0.031622609,-0.007297784,-0.004125966,-0.001340347,-0.001699493,-1.86E-04,-0.007706534,-0.007849349,0.008045347,0.01184303,-3.11E-04,-1.26E-04,-1.74E-04,-2.13E-04,-5.53E-05
1,0,-0.027895488,-0.062705035,-0.037613263,-0.030762827,-0.00829579,-0.016477993,-0.011358579,-0.050536811,-0.021750898,-0.023177405,0.02314403,0.039890947,-0.003677194,-0.003491278
1,0.031619143,0.011276524,0.004333484,0.001023262,0.001663991,0.015723373,0.047233458,0.055493378,0.126833815,0.078761126,1.56E-04,0.131503136,0.211844042,-0.013723055,-0.012361119
3,-0.031619143,0.016348425,0.056962968,0.037592411,0.029438648,1.65E-04,0.001003792,0.011624046,0.003095057,0.051280333,0.015542939,0.079908157,0.024475223,-0.001475927,-0.001331414
1,0,-2.71E-04,0.001354002,-0.00100241,-0.000339812,0.008178675,-0.004148447,-1.20E-04,0.008317805,0.023614444,-7.59E-08,-0.008928391,0.008360534,-0.000347193,-0.000339613
1,-0.079056556,-0.018133793,-0.006369826,-0.001133322,0.001389062,-0.00081651,-0.011427883,-0.016275155,-0.031940431,-0.023354142,-0.000688731,-0.023526827,-0.015440573,0.001736176,0.00170215
1,0.079056556,-0.010126135,-0.058762851,-0.03734439,-0.03181923,-0.00760924,0.018311412,0.036296588,0.060608147,0.044636795,-0.01501569,0.045126037,0.06300676,-0.00701501,-0.006501086
1,-3.13E-06,0.006358499,0.004043706,0.000759921,0.00368935,-0.008382335,-9.68E-05,-0.015907411,-0.024065448,-0.039822999,-0.000487541,-0.040172968,-0.065622046,-0.790974882,-0.593919514
3,3.13E-06,0.021901429,0.05973497,0.038757745,0.027760257,0.016808502,0.004893808,0.035533973,0.035252976,0.074610023,0.016191096,0.074663396,0.099828704,-0.003928058,-0.003747603
1,0.047433909,0.010540868,0.00613739,0.001138796,0.000340457,-0.003542469,-0.007451117,-0.031743206,-0.024016319,-0.031614963,0.000463435,-0.031928487,-0.015845563,0.001941098,0.001824457
1,-0.047433909,-0.010540868,-0.003066015,-1.29E-04,0.002069119,0.003112453,0.007436706,0.031763533,0.047543282,0.039801752,-0.000387648,0.047737326,0.023255659,-0.002761914,-0.002551443
1,0,-0.02779711,-0.058826552,-0.042343777,-0.029870903,-0.007994643,-0.012341737,0.003877632,0.012944761,0.013112327,-0.015776363,0.013849568,0.022522927,-0.003213526,-0.003175724
1,0.031619143,0.002630828,-0.015114514,-0.016202277,-0.013328295,-0.003717466,-0.002234048,-0.041078992,-0.040926628,-0.045152705,-0.006944877,-0.053364353,-0.027995347,0.002127217,0.001987517
3,1.73E-06,0.018976774,0.04912438,0.039190063,0.029263597,-0.007655972,-0.01085134,0.011328717,-0.013279381,-0.001490884,0.015531802,-0.001389521,0.002291317,0.002085623,0.001997544
71,1.73E-06,0.012651084,0.028618546,0.020359885,0.014928819,0.004216296,0.002373976,0.001826645,0.001584295,0.001435004,0.007838945,0.001188365,0.001002455,0.000912769,0.000873114
1,0.0158113,0.003808755,-0.002263252,-0.000874465,-0.002156174,0.020074926,0.015572956,-1.10E-04,0.024164361,0.040334965,-1.86E-04,0.056459286,0.018738655,-0.002558207,-0.0023935
1,-0.031622603,-0.032559348,-0.060741842,-0.040039232,-0.03210331,-0.016535281,-0.004780248,-0.011255451,-0.010943302,-0.002880244,-0.015538544,-0.010395023,-0.01036679,-0.001273323,-0.001295557
1,-0.015814434,-0.005509228,-0.001191451,-0.001519095,-2.96E-04,-0.004753795,-0.004108956,-7.34E-05,-0.032344826,-0.031995919,-0.000732915,-0.031754979,-0.048403953,0.00266728,0.002570255
